   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	90793	32849	16511	11698	2007	2195	2613	3218	5831	71091	78.3001
Dumuria	63240	25570	3538	9105	1671	2338	3359	6293	9652	51874	82.0272
Khulna Sadar	92782	32140	19011	15164	2505	3203	3614	2622	6236	78259	84.3472
Dacope	30741	15245	1036	3836	382	505	598	2842	3440	24444	79.5160
Terokhada	25289	10240	2446	2380	1067	1263	885	1188	2073	19469	76.9860
Fultala	27263	10071	2784	5081	852	1154	1476	2000	3476	23418	85.8966
Batiaghata	36959	14769	2045	5209	1987	675	1922	1840	3762	28447	76.9691
Paikgachha	56032	25364	1587	7922	1069	2567	1642	5249	6891	45400	81.0251
Rupsha	36660	14261	2233	4710	1287	777	1898	2555	4453	27721	75.6165
Koyra	39286	21664	1437	3722	577	1036	1365	2538	3903	32339	82.3169

 
