   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	48069	16820	1945	10640	1440	1360	419	4012	4431	36636	76.2154
Matlab (South)	43661	15784	2927	9149	860	1547	494	3017	3511	33778	77.3642
Hajiganj	63100	25152	2156	12697	1907	1855	656	4647	5303	49070	77.7655
Chandpur Sadar	73858	28147	3350	13811	2909	3484	1229	4899	6128	57829	78.2975
Kachua	80578	29279	4570	15699	2267	2086	1513	5912	7425	61326	76.1076
Faridganj	83332	32322	5288	14017	2519	3351	690	6999	7689	65186	78.2245
Hemchar	18890	8064	662	3220	461	582	251	1466	1717	14706	77.8507
Motlab (North)	57737	21811	3473	7893	1222	2450	297	5640	5937	42786	74.1050

 
