   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	108384	46839	17821	10550	1701	1246	1892	2324	4216	82373	76.0011
Dumuria	61877	26513	3426	6528	1637	850	3130	5514	8644	47598	76.9236
Khulna Sadar	105198	42836	13945	21953	3182	1473	1382	1212	2594	85983	81.7344
Dacope	30723	16380	1052	3657	467	165	429	2676	3105	24826	80.8059
Terokhada	23374	10034	2509	2606	1016	671	621	894	1515	18351	78.5103
Fultala	26285	10056	2521	4930	617	340	1224	1645	2869	21333	81.1604
Batiaghata	35254	14407	2013	4931	1798	309	1484	1517	3001	26459	75.0525
Paikgachha	54209	25966	1597	7443	963	362	1151	4073	5224	41555	76.6570
Rupsha	35439	14294	2383	4715	1268	503	1648	2054	3702	26865	75.8063
Koyra	38498	21885	1280	2959	510	330	1113	2189	3302	30266	78.6171

 
