   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	99954	35331	8757	15871	2798	2606	584	4929	5513	70876	70.9086
Chouddagram	78538	24720	2068	13321	1505	775	272	5172	5444	47833	60.9043
Barura	72998	30458	2299	11193	1599	715	666	4367	5033	51297	70.2718
Laksham	56980	22572	2295	8848	624	269	256	3386	3642	38250	67.1288
Burichong	51664	21035	2470	6728	1703	726	414	3628	4042	36704	71.0437
Brahmanpara	35515	11255	1371	4671	1294	846	385	2812	3197	22634	63.7308
Homna	35722	9335	1912	6603	2079	475	144	2180	2324	22728	63.6247
Muradnagar	99314	29629	4841	12578	4310	338	699	7194	7893	59589	60.0006
Debidwar	84615	30065	4315	11119	2693	902	642	5048	5690	54784	64.7450
Daudkandi	62178	18589	3459	11103	2652	1127	352	4785	5137	42067	67.6558
Chandina	68052	22204	2792	10653	2367	536	1313	3365	4678	43230	63.5250
Nangolkot	66372	18105	3824	12482	1653	1024	210	5643	5853	42941	64.6975
Meghna	19569	5049	733	3811	765	110	70	1606	1676	12144	62.0573
Titash	32345	8087	2693	6548	1365	599	131	2405	2536	21828	67.4849
Comilla Sadar South	69666	26996	2110	9286	1378	498	611	4762	5373	45641	65.5140
Monohargonj	43689	15480	2900	5518	813	290	215	3218	3433	28434	65.0827

 
