   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16789	5374	1441	1793	816	526	564	1583	2147	12097	72.0531
Gowainghat	48279	13561	3360	9652	2758	1061	1467	5086	6553	36945	76.5240
Jakiganj	33557	9771	3956	4841	2231	1500	1744	1929	3673	25972	77.3967
Jaintapur	26531	8321	1963	5978	1115	636	778	1559	2337	20350	76.7027
Balaganj	48939	13263	4089	7423	1804	2398	1085	5584	6669	35646	72.8376
Golapganj	44661	14820	6578	3584	1606	1461	1087	4755	5842	33891	75.8850
Sylhet Sadar	84840	28784	9753	9564	1880	3874	1744	6150	7894	61749	72.7829
Biani Bazar	34151	10125	3812	3351	2296	481	1245	2728	3973	24038	70.3874
Kanaighat	47066	12998	4001	8623	2662	844	2435	1654	4089	33217	70.5754
Biswanath	30446	10587	3655	2875	911	980	682	3912	4594	23602	77.5209
Companiganj	25583	8263	1735	4746	1097	912	160	2198	2358	19111	74.7020
South Shurma	48013	15533	5149	6886	1507	1882	1246	4090	5336	36293	75.5899

 
