   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92643	33984	17497	12420	2096	2989	2820	3745	6565	75551	81.5507
Dumuria	64756	25019	3886	10343	1581	3010	3061	6479	9540	53379	82.4310
Khulna Sadar	93239	31745	18322	13319	2134	3096	3682	3095	6777	75393	80.8599
Dacope	30813	14765	1055	3474	275	918	662	2800	3462	23949	77.7237
Terokhada	25277	10079	2306	2533	1042	1429	933	1445	2378	19767	78.2015
Fultala	27625	9482	2989	4924	769	1081	1510	2231	3741	22986	83.2072
Batiaghata	37540	15107	2095	5260	1918	1230	1915	1825	3740	29350	78.1833
Paikgachha	56982	23284	1605	8022	1126	2990	1827	5984	7811	44838	78.6880
Rupsha	37004	14477	2339	4472	1267	1389	1855	2852	4707	28651	77.4268
Koyra	40146	20205	1339	3414	568	1388	1544	2808	4352	31266	77.8807

 
