   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47547	16747	1926	10619	1420	1023	414	3885	4299	36034	75.7861
Matlab (South)	43351	15395	2904	9460	823	1332	502	2945	3447	33361	76.9555
Hajiganj	62347	24823	2204	12892	1855	1473	634	4555	5189	48436	77.6878
Chandpur Sadar	73282	27835	3223	14162	2741	3137	1207	4837	6044	57142	77.9755
Kachua	79858	28773	4494	15904	2241	1836	1498	5756	7254	60502	75.7620
Faridganj	82752	32348	5161	14224	2368	2813	687	6855	7542	64456	77.8906
Hemchar	18925	7996	660	3269	482	543	243	1462	1705	14655	77.4373
Motlab (North)	57498	21640	3378	8161	1209	2090	300	5628	5928	42406	73.7521

 
