   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68967	20637	6657	13807	2149	1875	2599	7446	10045	55170	79.9948
Jessore Sadar	149864	45873	14224	30246	5693	7495	5573	11348	16921	120452	80.3742
Sarsa	77607	24626	6789	18436	1581	2768	2177	5758	7935	62135	80.0637
Keshobpur	58578	19790	3047	13777	1301	2359	2716	4607	7323	47597	81.2541
Bagherpara	47011	17721	2972	6971	2237	3625	1356	4213	5569	39095	83.1614
Monirampur	95767	29308	4508	25655	2690	3048	5757	7774	13531	78740	82.2204
Abhaynagar	54390	17273	4811	11685	1348	2209	2302	4875	7177	44503	81.8220
Chowgachha	53340	18113	4778	9778	1427	1906	1872	3942	5814	41816	78.3952

 
