   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	33777	13693	1813	4722	1167	1505	468	1963	2431	25331	74.9948
Pabna Sadar	132449	40717	10214	29672	5268	3963	4790	7123	11913	101747	76.8198
Chatmohor	72539	30428	4793	6949	3138	1670	988	6882	7870	54848	75.6117
Ishwardi	70671	23424	8412	11712	2006	3119	829	5116	5945	54618	77.2849
Faridpur	27440	9476	1742	6367	923	811	896	1488	2384	21703	79.0926
Sujanagar	61360	20336	3318	11232	4803	2050	656	4776	5432	47171	76.8758
Santhia	89092	35012	4383	20750	3140	2164	1440	5054	6494	71943	80.7514
Bera	56146	24398	3298	9568	1960	1887	827	2720	3547	44658	79.5391
Bhangoora	28657	12937	2590	2495	1112	530	965	1405	2370	22034	76.8887

 
