   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46086	16094	1674	10164	1528	500	378	3345	3723	33683	73.0873
Matlab (South)	40939	13651	2444	9673	657	395	436	2571	3007	29827	72.8572
Hajiganj	59665	23516	2168	12647	1651	840	510	3815	4325	45147	75.6675
Chandpur Sadar	69012	26883	2777	14053	2079	2081	1024	4607	5631	53504	77.5285
Kachua	76209	26277	4005	14931	1670	1609	1245	4970	6215	54707	71.7855
Faridganj	80190	31776	4627	13780	1719	1626	571	5876	6447	59975	74.7911
Hemchar	18544	7431	628	3361	580	375	185	1569	1754	14129	76.1918
Motlab (North)	56425	21038	3001	8878	1249	1175	267	5956	6223	41564	73.6624

 
