   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34182	13602	1831	4741	1283	1522	506	2051	2557	25536	74.7060
Pabna Sadar	132060	41220	10058	30393	5605	3915	5217	7482	12699	103890	78.6688
Chatmohor	72436	30248	4596	6863	3331	1678	1009	7197	8206	54922	75.8214
Ishwardi	71351	23676	8107	11795	2259	3145	933	5421	6354	55336	77.5546
Faridpur	28579	9922	1740	6595	1091	843	1025	1841	2866	23057	80.6781
Sujanagar	61030	20435	3153	10958	4767	1987	708	4790	5498	46798	76.6803
Santhia	90518	36473	4584	21091	3512	2464	1540	5290	6830	74954	82.8056
Bera	56010	24282	3267	9444	1999	1914	871	2824	3695	44601	79.6304
Bhangoora	29119	13014	2437	2621	1171	447	1043	1623	2666	22356	76.7746

 
