   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	80239	28530	5525	13437	1577	1727	1280	3709	4989	55785	69.5235
Uzirpur	45915	18822	1579	6165	1006	729	606	3876	4482	32783	71.3993
Bakerganj	60632	21385	2637	8139	2739	397	1048	6021	7069	42366	69.8740
Babuganj	28828	10282	1150	4629	1073	470	526	1670	2196	19800	68.6832
Mehendiganj	54389	18973	3780	7412	1887	674	1928	2662	4590	37316	68.6095
Gournadi	34358	13790	1151	3944	928	422	269	3403	3672	23907	69.5820
Muladi	33435	12159	2419	5821	1810	320	275	1526	1801	24330	72.7681
Hizla	21754	7619	1519	4215	765	169	310	570	880	15167	69.7205
Agailjhara	27807	11273	1336	2509	1055	271	231	3909	4140	20584	74.0245
Banaripara	27915	11658	1079	3414	1459	251	236	1941	2177	20038	71.7822

 
