   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19733	8748	933	1715	208	112	215	2345	2560	14276	72.3458
Bahubal	33063	14071	2375	3364	1041	460	1011	2303	3314	24625	74.4790
Madhabpur	61219	28463	3670	4641	1815	901	2547	3985	6532	46022	75.1760
Lakhai	27490	11210	1798	2958	354	270	340	2184	2524	19114	69.5307
Habiganj Sadar	58299	23658	4168	7725	2320	1158	2350	5166	7516	46545	79.8384
Baniachhong	55830	20890	3831	6171	1071	224	1593	3252	4845	37032	66.3299
Chunarughat	59141	25365	3765	6533	2223	544	3157	3452	6609	45039	76.1553
Nabiganj	57607	21192	2483	7499	3173	1900	2926	3421	6347	42594	73.9389

 
