   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86237	31262	9699	9999	2898	1322	672	9746	10418	65598	76.0671
Boalmari	50779	17722	3873	8510	3558	241	1066	3609	4675	38579	75.9743
Bhanga	48033	18961	3651	4990	2659	168	844	4317	5161	35590	74.0949
Char Bhadrashion	12157	3507	1599	1425	669	226	110	1031	1141	8567	70.4697
Nagarkanda	67188	25250	6313	7394	3420	580	804	3947	4751	47708	71.0067
Sadarpur	32411	10536	3430	4238	1320	424	135	2652	2787	22735	70.1459
Alphadanga	22399	8698	1665	2982	952	17	537	1302	1839	16153	72.1148
Modhukhali	40321	16397	2579	4622	1460	216	745	3841	4586	29860	74.0557

 
