   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58308	20798	3760	10493	2581	3062	1675	4922	6597	47291	81.1055
Bhariab Bazar	55013	22603	3714	8407	2194	2912	873	4513	5386	45216	82.1915
Austagram	28802	10646	1864	4698	1948	1019	385	2949	3334	23509	81.6228
Kishoreganj Sadar	70038	31508	4441	9119	2151	3298	2762	4465	7227	57744	82.4467
Hossainpur	37564	17138	1828	4635	1634	2045	544	2882	3426	30706	81.7432
Nikli	27111	11841	1669	2482	1990	1215	211	2954	3165	22362	82.4831
Bazitpur	45139	20434	3575	4625	1535	1887	1360	3246	4606	36662	81.2202
Pakundia	42186	18100	2848	5155	1673	2193	1882	2369	4251	34220	81.1170
Itna	32862	16462	1987	2715	1030	1034	712	2508	3220	26448	80.4820
Kuliarchar	32960	14406	1412	4098	1134	2223	1296	2517	3813	27086	82.1784
Tarail	31147	14557	1854	3194	1196	1716	925	2282	3207	25724	82.5890
Karimganj	54252	24580	3028	6502	2162	3066	1376	3859	5235	44573	82.1592
Mithamoin	23578	10815	1699	2478	939	522	920	1786	2706	19159	81.2580

 
