   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68349	20801	5894	13365	2287	1751	2717	7184	9901	53999	79.0048
Jessore Sadar	145700	46349	11534	29797	5814	6298	5841	11926	17767	117559	80.6857
Sarsa	78955	25132	5902	18652	1332	2210	2112	5214	7326	60554	76.6943
Keshobpur	58513	19857	2994	13531	1368	2113	2914	5003	7917	47780	81.6571
Bagherpara	46440	18244	2951	6755	1999	2949	1411	4253	5664	38562	83.0362
Monirampur	94452	28897	4211	26432	2597	2664	6096	7920	14016	78817	83.4466
Abhaynagar	57150	16737	3895	12173	1537	1749	2386	6234	8620	44711	78.2345
Chowgachha	55295	17803	4390	10233	1693	1934	2074	6156	8230	44283	80.0850

 
