   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22682	7447	625	7403	490	715	265	663	928	17608	77.6298
Moheshkhali	51392	23836	1099	9232	926	1098	2101	1840	3941	40132	78.0900
Coxs Bazar Sadar	72359	24787	5939	12891	2622	3138	2290	2792	5082	54459	75.2622
Ramu	41477	11478	1967	10995	2207	881	2169	1916	4085	31613	76.2181
Chakaria	77433	30230	3786	19941	2149	2194	1292	3443	4735	63035	81.4059
Ukhiya	33108	15100	1207	6927	450	549	513	879	1392	25625	77.3982
Teknaf	41932	12847	1907	12359	393	707	1204	949	2153	30366	72.4172
Pekua	26863	8162	521	7737	481	268	457	1123	1580	18749	69.7949

 
