   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86702	29882	8100	14964	2672	2388	2584	6301	8885	66891	77.1505
Chouddagram	85869	32174	4083	17364	3251	1571	860	7343	8203	66646	77.6136
Barura	84623	32769	4680	16309	2829	2440	1944	5659	7603	66630	78.7375
Laksham	55003	22678	2942	9953	678	629	485	4754	5239	42119	76.5758
Burichong	63060	24290	5560	8539	2772	3627	2009	4695	6704	51492	81.6556
Brahmanpara	39622	14526	2383	6626	1597	1616	631	4170	4801	31549	79.6250
Homna	39268	12271	3646	8419	2307	657	387	2847	3234	30534	77.7580
Muradnagar	109943	39234	9145	19946	4163	3133	884	8605	9489	85110	77.4128
Debidwar	91298	36749	6496	15866	3526	1705	1305	7341	8646	72988	79.9448
Daudkandi	70869	23035	5082	12992	3651	1825	957	7241	8198	54783	77.3018
Chandina	74753	28585	4340	13857	2332	980	2499	4498	6997	57091	76.3729
Nangolkot	74788	23503	6126	15140	1921	1947	294	8055	8349	56986	76.1967
Meghna	21646	6767	1338	5427	640	348	116	2047	2163	16683	77.0720
Titash	36961	10492	3423	7887	1829	1040	442	3922	4364	29035	78.5558
Comilla Sadar South	81266	34160	4146	13183	2024	1662	1551	6227	7778	62953	77.4654
Monohargonj	47642	18633	3818	7640	946	652	416	4336	4752	36441	76.4892

 
