   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42826	17575	3102	4647	412	912	528	5681	6209	32857	76.7221
Poba (Sadar)	68531	20138	5889	14474	1028	1555	804	11973	12777	55861	81.5120
Mohanpur	40868	17474	1791	7036	631	1109	769	4250	5019	33060	80.8946
Puthiya	48080	18433	3551	6005	481	636	294	8139	8433	37539	78.0761
Bagmara	94862	42242	5538	12999	1662	1712	2725	9508	12233	76386	80.5233
Charghat	46729	18810	2973	8137	877	761	348	5814	6162	37720	80.7208
Boalia	28086	8740	7573	2075	297	181	205	3629	3834	22700	80.8232
Tanore	42403	18548	1441	4300	658	1664	993	5778	6771	33382	78.7256
Godagari	65124	17871	4541	11377	1215	643	1943	11360	13303	48950	75.1643
Bagha	41765	14406	3304	9115	510	821	217	6621	6838	34994	83.7879

 
