   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90209	37968	4388	3144	1814	806	422	11056	11478	59598	66.0666
Nagarpur	62910	29210	3259	3910	1248	977	267	5645	5912	44516	70.7614
Bhuapur	35056	15174	2176	3786	869	983	435	1736	2171	25159	71.7680
Ghatail	90117	40409	4780	7249	1308	1343	1656	5345	7001	62090	68.8993
Basail	37895	13399	1731	2128	1197	147	277	3223	3500	22102	58.3243
Tangail Sadar	100664	38460	7901	9337	1773	2408	1085	8454	9539	69418	68.9601
Kalihati	68856	25880	4608	5918	1255	2365	721	5496	6217	46243	67.1590
Modhupur	102877	49850	2605	8725	602	969	1952	5103	7055	69806	67.8538
Gopalpur	55082	20639	2328	10568	1669	797	1124	2399	3523	39524	71.7548
Shakhipur	62483	29373	2077	2436	711	328	1297	4617	5914	40839	65.3602
Delduar	48207	15457	2371	3132	919	1004	257	5783	6040	28923	59.9975

 
