   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	89805	30342	12884	11577	2258	3353	1858	9055	10913	71327	79.4243
Boalmari	54201	19665	4485	7094	2945	998	1321	4336	5657	40844	75.3565
Bhanga	53812	19420	4246	4710	3480	1612	1187	6631	7818	41286	76.7227
Char Bhadrashion	13182	3937	1853	1459	595	796	162	1284	1446	10086	76.5134
Nagarkanda	35652	13379	4076	3950	1059	1110	759	2474	3233	26807	75.1907
Sadarpur	33968	11284	3828	3937	872	1124	226	2908	3134	24179	71.1817
Alphadanga	22657	7875	2189	3758	1216	367	632	1601	2233	17638	77.8479
Modhukhali	44939	18263	3497	5741	926	1113	943	4318	5261	34801	77.4405
Saltha	33604	12093	3058	4825	1100	973	739	2211	2950	24999	74.3929

 
