   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:23
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42654	13581	701	8604	1468	204	234	2081	2315	26873	63.0023
Matlab (South)	40166	11332	1223	8505	466	89	241	2321	2562	24177	60.1927
Hajiganj	55987	20238	1724	9486	1375	512	310	2880	3190	36525	65.2384
Chandpur Sadar	63875	22896	1289	10311	1277	466	639	4062	4701	40940	64.0939
Kachua	71754	23753	2288	12184	1167	501	664	3889	4553	44446	61.9422
Faridganj	76118	26700	2380	10722	1186	648	319	4953	5272	46908	61.6254
Hemchar	18329	6806	336	2654	446	198	68	1570	1638	12078	65.8956
Motlab (North)	54767	18626	1649	7007	791	287	157	5818	5975	34335	62.6929

 
