   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	54601	21391	2782	9884	2010	722	893	3045	3938	40727	74.5902
Rayganj	64029	30840	2059	9787	1984	576	1367	2086	3453	48699	76.0577
Tarash	43101	21329	1409	5322	813	677	1210	1110	2320	31870	73.9426
Sirajganj Sadar	79297	34208	5187	15035	2356	462	1157	2113	3270	60518	76.3181
Kamarkhand	26963	11254	1046	4687	1098	367	259	866	1125	19577	72.6069
Chouhali	20615	9833	951	3303	803	349	242	353	595	15834	76.8081
Ullahpara	117567	50019	7249	22109	2902	1648	1889	4065	5954	89881	76.4509
Belkuchi	56357	27750	4207	4965	1696	188	665	1116	1781	40587	72.0177
Shazadpur	116881	39595	6124	30502	3817	903	304	3365	3669	84610	72.3899

 
