   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	93291	32006	16843	11474	3026	6363	2900	4498	7398	77110	82.6553
Dumuria	64364	24625	4311	10326	1396	3536	2644	5827	8471	52665	81.8237
Khulna Sadar	75659	25062	13197	9069	2274	3632	3715	3359	7074	60308	79.7103
Dacope	30982	14758	1192	3513	223	1923	614	2805	3419	25028	80.7824
Terokhada	25982	10017	2255	2736	1010	1519	948	1604	2552	20089	77.3189
Fultala	27580	8681	3252	4527	754	1239	1415	2129	3544	21997	79.7571
Batiaghata	38464	16290	2850	5118	1523	1640	1641	1730	3371	30792	80.0541
Paikgachha	57742	23978	1695	8122	1138	3113	1844	6264	8108	46154	79.9314
Rupsha	37741	14254	2657	4046	1351	2053	1910	3273	5183	29544	78.2809
Koyra	40602	20531	1526	3644	719	1750	1403	2777	4180	32350	79.6759

 
