   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34720	13600	1432	3967	597	1732	1913	4358	6271	27599	79.4902
Kaharole	34437	13501	675	4055	398	1866	1781	5133	6914	27409	79.5917
Fulbari	36374	16026	2098	2048	469	1681	3159	3378	6537	28859	79.3396
Khanshama	41794	15883	647	5939	511	3123	2199	5034	7233	33336	79.7626
Dinajpur Sadar	100306	38056	7753	15151	1182	3733	7673	8205	15878	81753	81.5036
Hakimpur	20365	8153	1667	2121	425	888	1994	1103	3097	16351	80.2897
Birganj	68602	27934	1739	7717	733	4773	3261	8598	11859	54755	79.8155
Ghoraghat	25140	10363	1376	2529	845	1277	1830	1855	3685	20075	79.8528
Birol	55359	22732	1699	5149	1082	3294	2887	7375	10262	44218	79.8750
Chirir Bandar	64291	28104	2048	7146	636	2636	3896	7777	11673	52243	81.2602
Parbatipur	83800	29949	4364	12633	1751	2733	7782	8609	16391	67821	80.9320
Nawabganj	50166	20301	1754	6657	1177	2346	4687	3738	8425	40660	81.0509
Birampur	35569	14917	1942	2596	861	1497	4459	2579	7038	28851	81.1128

 
