   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	93367	34048	17233	12552	2456	4063	2906	3978	6884	77236	82.7230
Dumuria	65035	24819	3990	10510	1618	3264	3012	6517	9529	53730	82.6171
Khulna Sadar	75750	27342	11570	9136	2261	3550	3694	3166	6860	60719	80.1571
Dacope	30894	14853	1140	3548	259	1494	659	2838	3497	24791	80.2454
Terokhada	25464	9995	2233	2677	1071	1505	942	1533	2475	19956	78.3695
Fultala	27518	9277	2951	4887	706	1120	1502	2260	3762	22703	82.5024
Batiaghata	37982	15185	2234	5338	1842	1379	1967	1855	3822	29800	78.4582
Paikgachha	57442	23627	1709	8289	1200	3220	1862	6188	8050	46095	80.2462
Rupsha	37382	14910	2604	4650	1402	1822	1824	3029	4853	30241	80.8972
Koyra	40289	20310	1534	3573	687	1546	1568	2923	4491	32141	79.7761

 
