   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44626	15014	1396	9364	1490	193	325	3097	3422	30879	69.1951
Matlab (South)	41464	13234	2186	10230	659	372	364	2497	2861	29542	71.2473
Hajiganj	58031	22052	1906	11725	1562	507	414	3325	3739	41491	71.4980
Chandpur Sadar	66959	25423	2202	13448	1631	1301	787	4232	5019	49024	73.2150
Kachua	73757	25518	3517	14442	1385	837	978	4459	5437	51136	69.3304
Faridganj	78018	30619	3847	12966	1605	1025	474	5357	5831	55893	71.6412
Hemchar	18084	7126	516	3044	571	364	110	1517	1627	13248	73.2581
Motlab (North)	55873	20189	2587	9043	1257	475	235	6344	6579	40130	71.8236

 
