   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	18128	7093	1677	2068	671	586	501	1668	2169	14264	78.6849
Gowainghat	52513	14138	3520	11045	3165	2241	1579	6082	7661	41770	79.5422
Jakiganj	35665	10352	2981	5208	2070	2980	1878	2491	4369	27960	78.3962
Jaintapur	29852	9677	1883	7044	966	1186	841	1847	2688	23444	78.5341
Balaganj	50316	14786	5057	8051	1455	3015	1119	6244	7363	39727	78.9550
Golapganj	47729	16353	6870	3569	1532	2613	1209	5508	6717	37654	78.8912
Sylhet Sadar	94970	34910	8376	12375	1826	6257	2151	8670	10821	74565	78.5143
Biani Bazar	35277	11192	4195	3312	2059	1132	1230	3332	4562	26452	74.9837
Kanaighat	47205	15008	3754	8997	1247	1900	2731	2211	4942	35848	75.9411
Biswanath	30659	10308	3581	3153	622	1456	729	4284	5013	24133	78.7142
Companiganj	27712	8980	1496	4696	823	1849	214	3006	3220	21064	76.0104
South Shurma	54400	19124	6289	7536	1422	2788	1322	4936	6258	43417	79.8107

 
