   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	91412	31641	11758	12279	2491	1794	1775	9894	11669	71632	78.3617
Boalmari	53829	19944	4530	8488	3462	668	1298	4369	5667	42759	79.4349
Bhanga	52398	20105	4224	5171	3641	934	1182	6595	7777	41852	79.8733
Char Bhadrashion	13214	4067	1908	1562	708	644	153	1246	1399	10288	77.8568
Nagarkanda	36438	14773	3674	4722	1262	857	840	3088	3928	29216	80.1800
Sadarpur	33706	11327	3596	4110	967	706	212	3260	3472	24178	71.7320
Alphadanga	22112	8009	2081	3928	1010	248	637	1611	2248	17524	79.2511
Modhukhali	43107	17323	3128	5659	1147	1025	930	4444	5374	33656	78.0755
Saltha	34452	13472	3545	5262	1223	499	718	2250	2968	26969	78.2799

 
