   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	13346	4602	850	705	179	166	47	791	838	7340	54.9978
Kawkhali	9055	2892	298	694	264	238	12	741	753	5139	56.7532
Rangamati Sadar	16255	6182	816	1988	853	440	42	1163	1205	11484	70.6490
Baghaichhari	11050	5149	453	668	468	1	30	411	441	7180	64.9774
Barkal	5027	2055	144	335	143	23	16	227	243	2943	58.5439
Naniarchar	7659	3250	273	609	254	180	45	718	763	5329	69.5783
Jurachhari	3524	1742	57	234	107	1	6	123	129	2270	64.4154
Kaptai	11414	3497	1136	1396	305	43	1	640	641	7018	61.4859
Rajasthali	4526	1423	97	635	239	221	27	257	284	2899	64.0521
Belaichhari	3769	1699	82	257	236	52	2	216	218	2544	67.4980

 
