   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19645	8565	1067	1680	208	214	224	2426	2650	14384	73.2196
Bahubal	34746	15293	2690	4023	989	868	1054	2437	3491	27354	78.7256
Madhabpur	61749	30720	3815	4669	1412	1261	2392	4119	6511	48388	78.3624
Lakhai	28565	12709	2059	3299	454	716	410	2411	2821	22058	77.2204
Habiganj Sadar	60889	24101	4704	8505	2257	1741	2412	5508	7920	49228	80.8488
Baniachhong	56385	23022	4045	7715	1120	768	1761	3873	5634	42304	75.0270
Chunarughat	60623	26623	3923	7231	1929	563	3084	3513	6597	46866	77.3073
Nabiganj	58687	23231	3102	7977	3024	2184	3045	3678	6723	46241	78.7926

 
