   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	90116	30314	10851	11315	2418	1333	1346	9588	10934	67165	74.5317
Boalmari	52912	19830	4228	8000	3299	444	1247	4267	5514	41315	78.0825
Bhanga	51832	19977	4125	5047	3295	580	1150	6097	7247	40271	77.6952
Char Bhadrashion	13091	4058	1959	1515	681	500	141	1186	1327	10040	76.6939
Nagarkanda	35851	14172	3215	4112	1092	672	729	2909	3638	26901	75.0356
Sadarpur	33322	11298	3643	4145	1001	464	211	3120	3331	23882	71.6704
Alphadanga	22016	7798	1949	3794	1026	245	605	1545	2150	16962	77.0440
Modhukhali	42367	17162	3168	5511	1289	899	889	4279	5168	33197	78.3558
Saltha	34077	13157	3252	4840	1238	432	591	2151	2742	25661	75.3030

 
