   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	84923	29288	8163	14627	2339	2022	2336	5991	8327	64766	76.2644
Chouddagram	84507	31180	3758	16712	2822	1444	788	6977	7765	63681	75.3559
Barura	83281	32385	4512	15857	2499	2248	1770	5391	7161	64662	77.6432
Laksham	53610	22317	2780	9662	571	599	439	4485	4924	40853	76.2041
Burichong	61566	24187	5320	8416	2207	2940	1804	4517	6321	49391	80.2245
Brahmanpara	39033	14029	2266	6284	1488	1514	605	3939	4544	30125	77.1783
Homna	38698	11711	3421	8056	2192	627	369	2718	3087	29094	75.1822
Muradnagar	106729	38096	8757	18882	4055	2442	885	8453	9338	81570	76.4272
Debidwar	89929	35513	6506	15181	3142	1479	1162	6916	8078	69899	77.7269
Daudkandi	69130	22455	4951	12823	3219	1770	841	6796	7637	52855	76.4574
Chandina	73546	27557	4147	13634	2112	926	2334	4251	6585	54961	74.7301
Nangolkot	73292	22993	5865	14474	1758	1657	287	7671	7958	54705	74.6398
Meghna	21178	6826	1314	5245	586	293	109	1984	2093	16357	77.2358
Titash	35958	9942	3221	7474	1614	972	415	3716	4131	27354	76.0721
Comilla Sadar South	79334	33149	4093	12914	1855	1505	1372	5927	7299	60815	76.6569
Monohargonj	46718	17941	3750	7448	874	554	391	4222	4613	35180	75.3029

 
