   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	48196	16836	1948	10578	1423	1449	420	4052	4472	36706	76.1598
Matlab (South)	43698	15838	2963	9073	831	1555	496	3026	3522	33782	77.3079
Hajiganj	63169	25209	2127	12635	1879	1873	657	4655	5312	49035	77.6251
Chandpur Sadar	73929	28184	3371	13701	2957	3524	1240	4922	6162	57899	78.3170
Kachua	80796	29318	4544	15556	2240	2107	1511	5931	7442	61207	75.7550
Faridganj	83395	32227	5307	13909	2533	3439	695	7036	7731	65146	78.1174
Hemchar	18900	8052	651	3187	444	594	252	1465	1717	14645	77.4868
Motlab (North)	57771	21822	3467	7825	1215	2548	299	5634	5933	42810	74.1029

 
