   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47649	16781	1933	10647	1423	1102	414	3912	4326	36212	75.9974
Matlab (South)	43454	15466	2902	9426	842	1387	502	2953	3455	33478	77.0424
Hajiganj	62492	24874	2169	12877	1865	1559	638	4572	5210	48554	77.6963
Chandpur Sadar	73467	27968	3233	14100	2802	3253	1215	4858	6073	57429	78.1698
Kachua	79975	28903	4499	15880	2251	1883	1503	5803	7306	60722	75.9262
Faridganj	82892	32349	5261	14168	2406	2906	685	6886	7571	64661	78.0063
Hemchar	18886	7995	660	3277	477	546	250	1466	1716	14671	77.6819
Motlab (North)	57549	21619	3355	8120	1224	2166	299	5624	5923	42407	73.6885

 
