   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16487	5280	1376	1697	727	581	508	1441	1949	11610	70.4191
Gowainghat	46865	13266	3327	9235	2616	816	1435	4691	6126	35386	75.5062
Jakiganj	33005	9626	4060	4640	2051	1304	1631	1693	3324	25005	75.7612
Jaintapur	25622	8188	1970	5596	1035	527	685	1379	2064	19380	75.6381
Balaganj	48809	13831	4452	7463	1834	2394	981	5130	6111	36085	73.9310
Golapganj	43516	14557	6509	3580	1286	1127	997	4346	5343	32402	74.4600
Sylhet Sadar	80609	28861	9295	9626	1806	2925	1588	5701	7289	59802	74.1877
Biani Bazar	33525	10022	3943	3444	2460	373	1103	2340	3443	23685	70.6488
Kanaighat	47222	13281	4323	8397	2760	773	2294	1412	3706	33240	70.3909
Biswanath	30701	11130	3634	2804	869	998	567	3707	4274	23709	77.2255
Companiganj	25975	8667	2090	5344	1032	843	160	2091	2251	20227	77.8710
South Shurma	47128	15902	4983	6819	1465	1624	1136	3778	4914	35707	75.7660

 
