   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42253	13449	677	8759	1321	153	220	2178	2398	26757	63.3257
Matlab (South)	39717	11246	1093	8131	457	92	230	2225	2455	23474	59.1032
Hajiganj	55519	19995	1866	9245	1381	519	306	2809	3115	36121	65.0606
Chandpur Sadar	63566	23222	1282	9410	1334	502	612	4038	4650	40400	63.5560
Kachua	71393	23807	2226	11902	1183	379	629	3864	4493	43990	61.6167
Faridganj	75745	26636	2275	10357	1204	625	281	4851	5132	46229	61.0324
Hemchar	18332	6734	337	2558	403	141	64	1553	1617	11790	64.3138
Motlab (North)	54488	19232	1796	6819	862	282	150	5694	5844	34835	63.9315

 
