   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52341	22707	4101	9409	2035	1206	2088	3735	5823	45281	86.5115
Fakirhat	29782	12282	2328	4911	2066	422	564	2915	3479	25488	85.5819
Sarankhola	20189	7128	1037	4498	839	140	1167	663	1830	15472	76.6358
Morralganj	63327	27146	3010	8873	2917	489	3143	2976	6119	48554	76.6719
Kachua	19542	7806	1466	2764	1078	532	1079	1228	2307	15953	81.6344
Mollahat	24625	10013	1636	3513	1432	184	662	1530	2192	18970	77.0355
Rampal	32409	16132	2439	3107	1098	539	1509	1939	3448	26763	82.5789
Chitalmari	25139	8413	1691	4579	1010	316	616	1376	1992	18001	71.6059
Mongla	25357	11780	2266	3125	361	414	1463	1308	2771	20717	81.7013

 
