   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34665	13563	1419	3978	594	1693	1913	4352	6265	27512	79.3654
Kaharole	34402	13531	673	4049	394	1804	1778	5124	6902	27353	79.5099
Fulbari	36349	16036	2091	2056	456	1630	3152	3369	6521	28790	79.2044
Khanshama	41710	15897	650	5920	498	3054	2197	5021	7218	33237	79.6859
Dinajpur Sadar	100250	38065	7737	15133	1172	3661	7675	8194	15869	81637	81.4334
Hakimpur	20337	8106	1658	2116	428	863	1997	1112	3109	16280	80.0511
Birganj	68484	27955	1739	7718	711	4664	3256	8564	11820	54607	79.7369
Ghoraghat	25136	10353	1380	2513	847	1282	1820	1854	3674	20049	79.7621
Birol	55312	22632	1712	5180	1078	3229	2889	7363	10252	44083	79.6988
Chirir Bandar	64249	27974	2013	7137	615	2585	3896	7763	11659	51983	80.9087
Parbatipur	83690	29910	4354	12596	1780	2659	7774	8595	16369	67668	80.8555
Nawabganj	50134	20327	1745	6639	1168	2340	4674	3722	8396	40615	81.0129
Birampur	35532	14864	1921	2583	858	1483	4454	2569	7023	28732	80.8623

 
