   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13418	4468	996	1635	647	390	218	881	1099	9235	68.8255
Gowainghat	41206	10203	2477	6289	2034	454	928	2622	3550	25007	60.6878
Jakiganj	29688	8564	3388	4348	1815	485	575	918	1493	20093	67.6805
Jaintapur	22751	6616	2044	4102	1150	191	398	736	1134	15237	66.9729
Balaganj	43011	11443	3794	6740	1684	1003	267	2116	2383	27047	62.8839
Golapganj	40062	12079	4701	3715	1186	1004	455	2383	2838	25523	63.7088
Sylhet Sadar	71123	23669	6799	6844	1373	1811	528	3045	3573	44069	61.9617
Biani Bazar	29966	7837	3095	3652	2854	318	549	977	1526	19282	64.3463
Kanaighat	41690	10596	3274	6480	2879	557	1303	611	1914	25700	61.6455
Biswanath	25448	9339	1896	2866	1065	444	167	1555	1722	17332	68.1075
Companiganj	21467	6175	1846	3377	854	599	74	823	897	13748	64.0425
South Shurma	43631	13387	3160	5235	1161	869	275	2212	2487	26299	60.2760

 
