   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15066	5159	1400	1949	464	1994	824	791	1615	12581	83.5059
Kawkhali	11826	4634	832	2182	478	988	249	695	944	10058	85.0499
Rangamati Sadar	19742	7290	1543	2827	1597	1883	590	864	1454	16594	84.0543
Baghaichhari	11624	5718	826	1427	637	586	52	569	621	9815	84.4374
Barkal	7268	3129	414	1261	396	327	299	266	565	6092	83.8195
Naniarchar	9017	3799	509	1272	330	731	422	540	962	7603	84.3185
Jurachhari	4344	1960	269	559	218	267	215	135	350	3623	83.4024
Kaptai	10905	3972	1023	2045	258	795	109	712	821	8914	81.7423
Rajasthali	4697	1970	115	641	166	604	180	156	336	3832	81.5840
Belaichhari	4865	2377	176	731	158	321	21	252	273	4036	82.9599

 
