   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42701	17510	2984	4664	406	943	511	5615	6126	32633	76.4221
Poba (Sadar)	68080	20083	5957	14336	989	1585	733	11837	12570	55520	81.5511
Mohanpur	40788	17409	1750	7056	611	1139	756	4216	4972	32937	80.7517
Puthiya	47997	18338	3454	6250	468	672	295	8061	8356	37538	78.2091
Bagmara	94814	41811	5495	12302	1613	1768	2642	9472	12114	75103	79.2109
Charghat	46602	18738	2935	8131	868	815	342	5754	6096	37583	80.6468
Boalia	30050	9341	8074	2232	337	206	213	3971	4184	24374	81.1115
Tanore	42326	18555	1429	4274	647	1708	917	5621	6538	33151	78.3230
Godagari	65009	17771	4480	11379	1171	691	1858	11198	13056	48548	74.6789
Bagha	41711	14305	3246	9225	501	869	179	6530	6709	34855	83.5631

 
