   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	87354	29805	8181	14183	3167	3063	2701	6332	9033	67432	77.1939
Chouddagram	86644	33079	4602	17680	3474	2023	889	7276	8165	69023	79.6628
Barura	86430	32005	4356	16258	2993	2711	2046	5602	7648	65971	76.3288
Laksham	54932	22531	3093	9327	753	976	500	4667	5167	41847	76.1796
Burichong	65528	24280	5558	8392	2729	3735	2092	4607	6699	51393	78.4291
Brahmanpara	40424	15500	2583	6267	1609	1752	637	4226	4863	32574	80.5808
Homna	40033	12568	3460	8353	2113	674	369	2693	3062	30230	75.5127
Muradnagar	112349	38844	8499	19603	4271	4055	946	8983	9929	85201	75.8360
Debidwar	90424	36813	6084	15005	3379	1930	1403	7275	8678	71889	79.5021
Daudkandi	72187	23373	5294	12994	3520	1880	1171	7520	8691	55752	77.2327
Chandina	75409	28402	4266	13397	2305	1231	2537	4401	6938	56539	74.9765
Nangolkot	74330	22824	5079	13524	1507	2193	271	7133	7404	52531	70.6727
Meghna	22149	6981	1471	5516	601	415	127	2271	2398	17382	78.4776
Titash	37983	10660	3507	7965	1912	1140	461	4245	4706	29890	78.6931
Comilla Sadar South	81597	33701	4061	11524	1673	1646	1509	5244	6753	59358	72.7453
Monohargonj	48568	18671	3749	7656	1050	1208	439	4510	4949	37283	76.7645

 
