   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56469	24506	4111	9116	2005	912	1122	3642	4764	45414	80.4229
Bhariab Bazar	51297	22160	5495	7397	1267	776	614	2707	3321	40416	78.7882
Austagram	25336	10769	2090	4283	1218	248	66	1723	1789	20397	80.5060
Kishoreganj Sadar	62690	32387	3806	7473	1247	1579	1782	3264	5046	51538	82.2109
Hossainpur	36893	17259	1803	4906	1407	1194	442	2544	2986	29555	80.1100
Nikli	26110	11212	1857	3435	1892	390	152	2245	2397	21183	81.1298
Bazitpur	43022	20716	3592	4440	1289	505	1098	2416	3514	34056	79.1595
Pakundia	45808	20872	3666	5861	1767	829	1450	2017	3467	36462	79.5975
Itna	32173	15959	2461	3204	1018	588	587	2064	2651	25881	80.4432
Kuliarchar	32597	14849	1515	4134	1105	1065	873	1916	2789	25457	78.0961
Tarail	29193	15044	1753	2523	881	596	652	1749	2401	23198	79.4643
Karimganj	53566	25774	3090	7619	2199	1273	1083	3057	4140	44095	82.3190
Mithamoin	21689	10751	1573	2332	851	102	528	1104	1632	17241	79.4919

 
