   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33404	14146	1201	4091	273	604	1620	4159	5779	26094	78.1164
Kaharole	33618	13599	554	4422	489	329	1599	5208	6807	26200	77.9344
Fulbari	35311	15710	1559	2286	475	439	3005	4019	7024	27493	77.8596
Khanshama	37485	15528	660	6285	349	585	1651	4299	5950	29357	78.3167
Dinajpur Sadar	94132	37011	6435	11342	1155	1711	7160	8154	15314	72968	77.5167
Hakimpur	19266	8557	1451	1979	247	305	1618	1049	2667	15206	78.9266
Birganj	66062	28509	1421	7616	507	955	3312	8065	11377	50385	76.2693
Ghoraghat	24811	12427	1256	1820	635	227	1540	1723	3263	19628	79.1101
Birol	54208	24265	1606	5493	764	940	2554	6945	9499	42567	78.5253
Chirir Bandar	61743	28050	1402	6176	502	688	3673	8162	11835	48653	78.7992
Parbatipur	79975	33264	4126	10508	816	944	6707	8650	15357	65015	81.2942
Nawabganj	48090	21679	1425	6265	869	284	3310	2818	6128	36650	76.2113
Birampur	35471	15360	1340	2708	1177	465	4219	2596	6815	27865	78.5571

 
