   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42748	13615	711	8771	1583	213	238	2078	2316	27209	63.6498
Matlab (South)	40226	11356	1304	8656	498	83	245	2342	2587	24484	60.8661
Hajiganj	56040	20492	1856	9660	1495	509	313	2918	3231	37243	66.4579
Chandpur Sadar	64011	22995	1297	10521	1330	467	656	4063	4719	41329	64.5655
Kachua	71818	23776	2331	12365	1221	556	693	3916	4609	44858	62.4607
Faridganj	76354	26888	2513	10895	1253	671	326	4995	5321	47541	62.2639
Hemchar	18506	6887	392	2778	484	214	68	1585	1653	12408	67.0485
Motlab (North)	54733	18746	1768	7240	881	278	159	5838	5997	34910	63.7824

 
