   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	14874	4898	996	2747	1037	136	340	768	1108	10922	73.4301
Khagrachhari Sadar	15273	6124	385	2649	461	329	349	630	979	10927	71.5446
Mahalchhari	8016	2777	212	946	307	101	136	403	539	4882	60.9032
Panchhari	9647	5244	157	1018	180	119	168	228	396	7114	73.7431
Ramgarh	9664	4062	282	1285	520	147	21	368	389	6685	69.1743
Manikchhari	8546	2736	278	1735	387	112	104	692	796	6044	70.7231
Matiranga	19392	7824	717	3706	686	139	486	1231	1717	14789	76.2634
Lakshmichhari	3762	1447	63	358	165	4	15	194	209	2246	59.7023

 
