   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	51282	23521	3629	7362	2040	1372	1544	3151	4695	42619	83.1071
Fakirhat	28795	12517	1851	4229	1538	329	331	2438	2769	23233	80.6841
Sarankhola	19938	7647	816	4005	857	215	804	667	1471	15011	75.2884
Morralganj	57720	23410	1940	4728	2599	534	2551	2880	5431	38642	66.9473
Kachua	19260	8025	1433	2308	1031	495	857	1082	1939	15231	79.0810
Mollahat	24057	10639	1381	2312	1626	193	433	1182	1615	17766	73.8496
Rampal	32291	15997	1655	2110	997	259	1294	1565	2859	23877	73.9432
Chitalmari	24107	7584	1417	4180	1503	431	512	1432	1944	17059	70.7637
Mongla	28565	13132	1968	3765	439	479	1403	1273	2676	22459	78.6242

 
