   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	67372	20465	1346	15136	1045	3630	5844	4269	10113	51735	76.7901
Pirganj	93721	41608	3666	14844	3543	2415	4625	5414	10039	76115	81.2145
Pirgachha	74280	27052	2622	16775	2287	2116	3555	4170	7725	58577	78.8597
Badarganj	66393	23112	1838	7755	512	2325	9909	5261	15170	50712	76.3815
Mithapukur	118398	48596	4981	18990	2385	5742	4271	5889	10160	90854	76.7361
Kaunia	49979	17523	1850	11551	1089	1884	3457	3044	6501	40398	80.8299
Rangpur Sadar	141865	53939	11622	26410	1559	4919	5157	7965	13122	111571	78.6459
Taraganj	34086	12459	866	4953	409	2079	2697	3180	5877	26643	78.1641

 
