   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46316	16299	1730	10317	1547	528	391	3417	3808	34229	73.9032
Matlab (South)	41023	13812	2449	9830	646	527	449	2652	3101	30365	74.0195
Hajiganj	59975	23691	2153	12766	1697	832	537	3921	4458	45597	76.0267
Chandpur Sadar	69342	27084	2796	14130	2186	2210	1063	4685	5748	54154	78.0970
Kachua	76606	26224	3981	15223	1750	1576	1278	5088	6366	55120	71.9526
Faridganj	80569	31888	4758	14038	1784	1683	590	6005	6595	60746	75.3962
Hemchar	18618	7547	641	3422	571	361	204	1563	1767	14309	76.8557
Motlab (North)	56672	21269	3129	8865	1249	1305	274	6048	6322	42139	74.3559

 
