   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17872	6824	1673	2032	613	524	477	1585	2062	13728	76.8129
Gowainghat	51837	13676	3391	10686	2997	1925	1565	5940	7505	40180	77.5122
Jakiganj	34959	9950	3472	4969	2018	2395	1861	2385	4246	27050	77.3764
Jaintapur	29125	9446	1991	6706	1021	1022	819	1797	2616	22802	78.2901
Balaganj	49912	14268	4873	7858	1495	2631	1114	6078	7192	38317	76.7691
Golapganj	47161	15899	6788	3601	1576	2395	1195	5338	6533	36792	78.0136
Sylhet Sadar	94156	34525	8416	12199	1832	5871	2072	8336	10408	73251	77.7975
Biani Bazar	35079	11100	4146	3290	2060	905	1240	3225	4465	25966	74.0215
Kanaighat	46846	14089	4060	8952	1224	1616	2646	2069	4715	34656	73.9786
Biswanath	30245	10208	3590	2801	554	1253	697	4095	4792	23198	76.7003
Companiganj	27332	8745	1636	4747	880	1578	199	2876	3075	20661	75.5927
South Shurma	53320	18406	6068	7536	1426	2498	1295	4741	6036	41970	78.7134

 
