   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46780	16542	1793	10598	1568	569	395	3552	3947	35017	74.8546
Matlab (South)	42247	14237	2551	9796	672	577	467	2736	3203	31036	73.4632
Hajiganj	60923	24134	2152	12933	1779	847	565	4075	4640	46485	76.3012
Chandpur Sadar	70584	27534	2901	14422	2346	2522	1118	4796	5914	55639	78.8266
Kachua	77666	26768	4105	15147	1906	1548	1325	5270	6595	56069	72.1925
Faridganj	81083	32137	4813	14222	1912	1970	613	6172	6785	61839	76.2663
Hemchar	18761	7639	643	3500	575	360	213	1580	1793	14510	77.3413
Motlab (North)	56988	21716	3298	9076	1208	1488	278	6178	6456	43242	75.8791

 
