   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	15388	4383	959	1572	609	337	196	836	1032	8892	57.7853
Gowainghat	40639	9908	2375	5734	1840	494	883	2334	3217	23568	57.9936
Jakiganj	29566	8460	3227	4086	1563	445	532	873	1405	19186	64.8921
Jaintapur	21894	6454	1944	3895	1088	219	390	677	1067	14667	66.9910
Balaganj	41358	10544	3503	6317	1603	963	229	1842	2071	25001	60.4502
Golapganj	39736	11851	4528	3404	1121	930	424	2215	2639	24473	61.5890
Sylhet Sadar	69447	22896	6363	6222	1297	1483	496	2813	3309	41570	59.8586
Biani Bazar	30178	7839	3083	3576	2877	311	492	859	1351	19037	63.0824
Kanaighat	41189	11369	2992	5862	2832	596	1285	558	1843	25494	61.8952
Biswanath	25572	9243	2059	2664	993	451	150	1409	1559	16969	66.3577
Companiganj	21398	6130	1755	3014	787	672	63	672	735	13093	61.1880
South Shurma	42761	12654	2911	4696	1110	790	245	2008	2253	24414	57.0941

 
