   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	51884	22508	3770	8436	2175	1673	1673	3386	5059	43621	84.0741
Fakirhat	29177	12350	1951	4733	1636	333	372	2566	2938	23941	82.0544
Sarankhola	19860	7171	774	4312	867	205	941	678	1619	14948	75.2669
Morralganj	62132	26618	2455	7825	2735	520	2767	2974	5741	45894	73.8653
Kachua	19456	7663	1450	2433	1150	569	931	1144	2075	15340	78.8446
Mollahat	24407	10454	1513	2926	1680	270	494	1294	1788	18631	76.3347
Rampal	32818	15724	2108	2649	1131	476	1385	1738	3123	25211	76.8206
Chitalmari	24332	7756	1559	4409	1630	450	564	1534	2098	17902	73.5739
Mongla	29052	13453	2067	4054	551	639	1483	1404	2887	23651	81.4092

 
