   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17649	7415	987	1679	481	145	124	2108	2232	12939	73.3129
Bahubal	30859	12860	2487	3174	1449	487	537	1998	2535	22992	74.5066
Madhabpur	55979	26838	3598	4663	2597	933	2185	3546	5731	44360	79.2440
Lakhai	25506	10081	2594	3492	526	62	104	1879	1983	18738	73.4651
Habiganj Sadar	53483	24139	4211	6041	1966	675	1660	3850	5510	42542	79.5430
Baniachhong	48973	19072	4833	5700	1653	105	1332	2747	4079	35442	72.3705
Chunarughat	54326	23955	3205	6474	2413	631	2595	3237	5832	42510	78.2498
Nabiganj	50260	18968	1969	7817	3779	1308	2414	2718	5132	38973	77.5428

 
