   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86733	31306	10424	11325	2657	989	756	9347	10103	66804	77.0226
Boalmari	50289	18273	3775	7949	3305	187	1122	3806	4928	38417	76.3925
Bhanga	49420	19887	4013	5091	2849	247	938	5051	5989	38076	77.0457
Char Bhadrashion	12682	3911	1880	1567	690	346	129	1118	1247	9641	76.0211
Nagarkanda	66131	27622	6428	8652	2916	668	884	4350	5234	51520	77.9060
Sadarpur	32649	11092	3587	4225	1244	341	149	2963	3112	23601	72.2871
Alphadanga	21358	7690	1726	3599	923	148	536	1382	1918	16004	74.9321
Modhukhali	41570	16869	2779	5133	1369	434	766	3871	4637	31221	75.1046

 
