   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13601	4587	1229	1602	583	293	250	927	1177	9471	69.6346
Gowainghat	42606	11300	2841	7114	2242	412	1022	3178	4200	28109	65.9743
Jakiganj	30671	8468	3626	3986	1787	540	1069	1134	2203	20610	67.1970
Jaintapur	23342	6842	2127	4128	1103	173	474	825	1299	15672	67.1408
Balaganj	45800	12754	4355	7220	1771	1223	434	2948	3382	30705	67.0415
Golapganj	40934	12615	5121	3627	1250	903	599	2903	3502	27018	66.0038
Sylhet Sadar	78176	27519	8900	8424	1458	1853	721	3592	4313	52467	67.1139
Biani Bazar	30652	8158	3344	3408	2619	282	688	1410	2098	19909	64.9517
Kanaighat	42933	11710	3980	6857	2939	504	1659	818	2477	28467	66.3056
Biswanath	25532	9677	2000	2714	1066	481	205	2116	2321	18259	71.5142
Companiganj	23737	7275	2293	3773	782	493	71	1038	1109	15725	66.2468
South Shurma	45436	15179	4254	5943	1124	1011	443	2689	3132	30643	67.4421

 
