   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42132	17557	2661	4277	314	1102	507	5282	5789	31700	75.2397
Poba (Sadar)	66859	20756	5538	12054	928	1771	648	11545	12193	53240	79.6303
Mohanpur	40032	16515	1579	7179	405	1230	705	4023	4728	31636	79.0268
Puthiya	47082	18792	3206	5947	421	753	266	7821	8087	37206	79.0238
Bagmara	94591	41994	5596	11854	1394	1973	2506	8182	10688	73499	77.7019
Charghat	45915	18788	2748	8174	652	839	300	5392	5692	36893	80.3506
Boalia	34130	10543	8917	2152	301	257	219	4331	4550	26720	78.2889
Tanore	41472	18477	1383	3628	552	2021	869	5511	6380	32441	78.2239
Godagari	64298	18337	4288	10707	839	632	1718	10641	12359	47162	73.3491
Bagha	41451	14856	3187	8852	446	904	156	6621	6777	35022	84.4901

 
