   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20132	9123	1055	1945	242	182	219	2424	2643	15190	75.4520
Bahubal	33409	14673	2568	3774	1048	596	1036	2382	3418	26077	78.0538
Madhabpur	62303	29879	3904	4836	1694	1008	2617	4154	6771	48092	77.1905
Lakhai	28158	12180	1921	3169	417	393	373	2300	2673	20753	73.7020
Habiganj Sadar	59488	24023	4297	8266	2428	1423	2408	5392	7800	48237	81.0869
Baniachhong	56735	22763	4217	7405	1197	404	1692	3537	5229	41215	72.6448
Chunarughat	60267	26607	4103	7334	2214	557	3109	3567	6676	47491	78.8010
Nabiganj	58796	23081	3071	8035	3245	2044	3039	3551	6590	46066	78.3489

 
