   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42505	13482	678	8838	1375	167	224	2215	2439	26979	63.4725
Matlab (South)	39850	11210	1154	8340	484	91	231	2281	2512	23791	59.7014
Hajiganj	55686	20080	1635	9301	1365	516	305	2807	3112	36009	64.6644
Chandpur Sadar	63738	23121	1281	9841	1329	492	625	4045	4670	40734	63.9085
Kachua	71531	23836	2251	11991	1194	446	642	3888	4530	44248	61.8585
Faridganj	75976	26656	2294	10461	1196	619	289	4872	5161	46387	61.0548
Hemchar	18250	6734	332	2600	440	158	64	1546	1610	11874	65.0630
Motlab (North)	54723	20335	2122	8130	884	320	219	6204	6423	38214	69.8317

 
