   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33756	14129	1268	4125	307	723	1902	4328	6230	26782	79.3400
Kaharole	34184	13372	531	4323	506	675	1764	5489	7253	26660	77.9897
Fulbari	35651	15339	1487	2247	518	915	3386	4240	7626	28132	78.9094
Khanshama	38353	15919	614	5980	407	826	1874	4531	6405	30151	78.6144
Dinajpur Sadar	95587	36899	6135	12064	1242	2260	8001	8656	16657	75257	78.7314
Hakimpur	19546	8376	1469	2041	278	386	1948	1112	3060	15610	79.8629
Birganj	67340	27899	1510	7456	466	2714	3640	8806	12446	52491	77.9492
Ghoraghat	25252	12138	1305	2019	637	395	1639	1773	3412	19906	78.8294
Birol	54585	23869	1503	5571	938	1277	2832	7439	10271	43429	79.5622
Chirir Bandar	62826	28108	1476	6705	505	669	4017	8523	12540	50003	79.5897
Parbatipur	81302	33030	4154	10229	908	1382	7531	9144	16675	66378	81.6437
Nawabganj	48482	21416	1455	6373	856	555	3728	2978	6706	37361	77.0616
Birampur	35813	15388	1351	2724	1230	586	4655	2735	7390	28669	80.0519

 
