   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52417	21768	3877	9532	2093	1584	2328	4052	6380	45234	86.2964
Fakirhat	29970	12016	2335	4842	2165	505	683	3029	3712	25575	85.3353
Sarankhola	20241	7259	1049	4581	876	238	1313	688	2001	16004	79.0672
Morralganj	63525	27312	3051	9459	2970	604	3194	3003	6197	49593	78.0685
Kachua	19648	7581	1420	2655	1071	953	1145	1309	2454	16134	82.1152
Mollahat	24970	10009	1607	3553	1442	278	755	1639	2394	19283	77.2247
Rampal	32573	15672	2288	2943	1075	860	1598	2084	3682	26520	81.4171
Chitalmari	25335	8578	1650	4479	819	493	663	1469	2132	18151	71.6440
Mongla	25611	11805	2289	3233	373	521	1591	1378	2969	21190	82.7379

 
