   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56888	21171	4196	12784	2127	1102	1340	2973	4313	45693	80.3210
Rayganj	67214	30677	2905	13159	2295	573	1962	2431	4393	54002	80.3434
Tarash	45613	22251	1841	7032	1147	371	1972	1562	3534	36176	79.3107
Sirajganj Sadar	108709	42918	14677	23673	2768	591	2013	2722	4735	89362	82.2029
Kamarkhand	28081	11104	1659	5169	821	700	595	1071	1666	21119	75.2074
Chouhali	18858	6409	1753	3842	1016	465	314	573	887	14372	76.2117
Ullahpara	121163	51990	8305	24321	2271	1808	3083	4644	7727	96422	79.5804
Belkuchi	67770	28479	7830	9874	1593	321	988	1378	2366	50463	74.4622
Shazadpur	113761	37017	7180	29989	3997	852	1478	4037	5515	84550	74.3225

 
