   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	15298	4166	925	1495	595	303	183	774	957	8441	55.1771
Jakiganj	29820	8520	3341	4114	1531	457	488	805	1293	19256	64.5741
Jaintapur	22484	6285	2494	3811	1053	225	384	624	1008	14876	66.1626
Balaganj	42451	10697	3629	6658	1626	1082	239	1781	2020	25712	60.5687
Golapganj	39704	11645	4430	3264	1123	861	402	2109	2511	23834	60.0292
Sylhet Sadar	68801	22542	6430	5867	1242	1388	476	2659	3135	40604	59.0166
Biani Bazar	29741	7728	3114	3427	2855	314	477	784	1261	18699	62.8728
Kanaighat	41045	10983	3324	5420	2853	585	1265	539	1804	24969	60.8332
Biswanath	25557	9233	2034	2717	988	463	140	1299	1439	16874	66.0250
Companiganj	21812	6062	1964	2805	602	465	58	588	646	12544	57.5096
South Shurma	42497	12459	2882	4411	1029	749	228	1850	2078	23608	55.5522

 
